Date,Close
2022-12-12,29.65999984741211
2022-12-13,30.040000915527344
2022-12-14,29.770000457763672
2022-12-15,28.739999771118164
2022-12-16,28.68000030517578
2022-12-19,27.6299991607666
2022-12-20,28.100000381469727
2022-12-21,28.38999938964844
2022-12-22,28.540000915527344
2022-12-23,28.850000381469727
2022-12-27,28.65999984741211
2022-12-28,28.149999618530277
2022-12-29,28.57999992370605
2022-12-30,28.450000762939453
2023-01-03,28.34000015258789
2023-01-04,29.3700008392334
2023-01-05,28.950000762939453
2023-01-06,29.799999237060547
2023-01-09,29.399999618530277
2023-01-10,29.979999542236328
2023-01-11,30.09000015258789
2023-01-12,30.25
2023-01-13,30.309999465942383
2023-01-17,29.8799991607666
2023-01-18,29.520000457763672
2023-01-19,29.40999984741211
2023-01-20,29.709999084472656
2023-01-23,30.690000534057617
2023-01-24,30.6299991607666
2023-01-25,31.32999992370605
2023-01-26,31.71999931335449
2023-01-27,31.6200008392334
2023-01-30,31.40999984741211
2023-01-31,31.700000762939453
2023-02-01,32.0099983215332
2023-02-02,32.709999084472656
2023-02-03,32.29999923706055
2023-02-06,31.809999465942383
2023-02-07,31.799999237060547
2023-02-08,33.209999084472656
2023-02-09,33.209999084472656
2023-02-10,33.20000076293945
2023-02-13,33.08000183105469
2023-02-14,33.130001068115234
2023-02-15,34.36000061035156
2023-02-16,33.9900016784668
2023-02-17,34.220001220703125
2023-02-21,33.36000061035156
2023-02-22,33.68000030517578
2023-02-23,33.56999969482422
2023-02-24,33.060001373291016
2023-02-27,32.849998474121094
2023-02-28,32.25
2023-03-01,32.040000915527344
2023-03-02,32.29999923706055
2023-03-03,32.20000076293945
2023-03-06,32.06999969482422
2023-03-07,31.96999931335449
2023-03-08,31.84000015258789
2023-03-09,30.6299991607666
2023-03-10,30.51000022888184
2023-03-13,29.729999542236328
2023-03-14,30.190000534057617
2023-03-15,29.82999992370605
2023-03-16,30.21999931335449
2023-03-17,30.100000381469727
2023-03-20,30.700000762939453
2023-03-21,31.030000686645508
2023-03-22,30.56999969482422
2023-03-23,30.90999984741211
2023-03-24,30.3799991607666
2023-03-27,30.979999542236328
2023-03-28,30.1299991607666
2023-03-29,30.520000457763672
2023-03-30,30.88999938964844
2023-03-31,31.309999465942383
2023-04-03,31.3700008392334
2023-04-04,31.15999984741211
2023-04-05,31.020000457763672
2023-04-06,30.739999771118164
2023-04-10,31.190000534057617
2023-04-11,31.46999931335449
2023-04-12,31.01000022888184
2023-04-13,31.170000076293945
2023-04-14,30.75
2023-04-17,31.21999931335449
2023-04-18,31.200000762939453
2023-04-19,31.059999465942383
2023-04-20,30.88999938964844
2023-04-21,30.81999969482422
2023-04-24,29.90999984741211
2023-04-25,29.71999931335449
2023-04-26,29.729999542236328
2023-04-27,30.149999618530277
2023-04-28,30.540000915527344
2023-05-01,30.6200008392334
2023-05-02,30.32999992370605
2023-05-03,29.96999931335449
2023-05-04,28.6299991607666
2023-05-05,29.38999938964844
2023-05-08,29.559999465942383
2023-05-09,29.1200008392334
2023-05-10,28.63999938964844
2023-05-11,28.15999984741211
2023-05-12,28.270000457763672
2023-05-15,28.6200008392334
2023-05-16,28.209999084472656
2023-05-17,28.93000030517578
2023-05-18,28.700000762939453
2023-05-19,28.920000076293945
2023-05-22,28.959999084472656
2023-05-23,28.979999542236328
2023-05-24,28.649999618530277
2023-05-25,28.920000076293945
2023-05-26,29.25
2023-05-30,29.290000915527344
2023-05-31,29.209999084472656
2023-06-01,29.200000762939453
2023-06-02,29.84000015258789
2023-06-05,30.07999992370605
2023-06-06,30.450000762939453
2023-06-07,31.18000030517578
2023-06-08,31.6200008392334
2023-06-09,31.399999618530277
2023-06-12,31.36000061035156
2023-06-13,31.18000030517578
2023-06-14,31.190000534057617
2023-06-15,31.549999237060547
2023-06-16,31.5
2023-06-20,31.09000015258789
2023-06-21,31.030000686645508
2023-06-22,30.81999969482422
2023-06-23,30.6299991607666
2023-06-26,31.06999969482422
2023-06-27,32.150001525878906
2023-06-28,32.09000015258789
2023-06-29,32.11000061035156
2023-06-30,31.88999938964844
2023-07-03,32.220001220703125
2023-07-05,32.029998779296875
2023-07-06,31.850000381469727
2023-07-07,31.920000076293945
2023-07-10,31.61000061035156
2023-07-11,31.700000762939453
2023-07-12,31.6200008392334
2023-07-13,31.6200008392334
2023-07-14,31.1299991607666
2023-07-17,31.350000381469727
2023-07-18,31.8700008392334
2023-07-19,31.68000030517578
2023-07-20,31.729999542236328
2023-07-21,31.420000076293945
2023-07-24,31.13999938964844
2023-07-25,30.979999542236328
2023-07-26,31.170000076293945
2023-07-27,31.030000686645508
2023-07-28,31.1200008392334
2023-07-31,31.40999984741211
2023-08-01,31.229999542236328
2023-08-02,31.26000022888184
2023-08-03,30.989999771118164
2023-08-04,31.07999992370605
2023-08-07,31.13999938964844
2023-08-08,32.869998931884766
2023-08-09,32.529998779296875
2023-08-10,32.27000045776367
2023-08-11,32.45000076293945
2023-08-14,31.76000022888184
2023-08-15,31.899999618530277
2023-08-16,31.459999084472656
2023-08-17,30.93000030517578
2023-08-18,31.290000915527344
2023-08-21,30.989999771118164
2023-08-22,30.59000015258789
2023-08-23,30.63999938964844
2023-08-24,30.290000915527344
2023-08-25,30.149999618530277
2023-08-28,30.43000030517578
2023-08-29,30.520000457763672
2023-08-30,30.88999938964844
2023-08-31,30.520000457763672
2023-09-01,28.75
2023-09-05,29.049999237060547
2023-09-06,28.989999771118164
2023-09-07,28.459999084472656
2023-09-08,28.899999618530277
2023-09-11,29.21999931335449
2023-09-12,29.57999992370605
2023-09-13,28.950000762939453
2023-09-14,29.520000457763672
2023-09-15,29.299999237060547
2023-09-18,29.170000076293945
2023-09-19,29.40999984741211
2023-09-20,28.729999542236328
2023-09-21,29.59000015258789
2023-09-22,28.850000381469727
2023-09-25,28.76000022888184
2023-09-26,28.540000915527344
2023-09-27,28.6299991607666
2023-09-28,28.86000061035156
2023-09-29,28.8799991607666
2023-10-02,28.56999969482422
2023-10-03,28.030000686645508
2023-10-04,28.049999237060547
2023-10-05,27.979999542236328
2023-10-06,28.1299991607666
2023-10-09,28.61000061035156
2023-10-10,28.920000076293945
2023-10-11,28.809999465942383
2023-10-12,28.399999618530277
2023-10-13,28.57999992370605
2023-10-16,29.18000030517578
2023-10-17,29.40999984741211
2023-10-18,29.020000457763672
2023-10-19,28.51000022888184
2023-10-20,28.299999237060547
2023-10-23,28.06999969482422
2023-10-24,28.07999992370605
2023-10-25,27.82999992370605
2023-10-26,27.440000534057617
2023-10-27,27.11000061035156
2023-10-30,27.21999931335449
2023-10-31,27.90999984741211
2023-11-01,27.899999618530277
2023-11-02,28.450000762939453
2023-11-03,29.32999992370605
2023-11-06,28.8700008392334
2023-11-07,28.489999771118164
2023-11-08,28.200000762939453
2023-11-09,27.700000762939453
2023-11-10,28.07999992370605
2023-11-13,27.56999969482422
2023-11-14,28.1200008392334
2023-11-15,28.459999084472656
2023-11-16,28.13999938964844
2023-11-17,28.43000030517578
2023-11-20,28.63999938964844
2023-11-21,28.290000915527344
2023-11-22,28.350000381469727
2023-11-24,28.440000534057617
2023-11-27,28.239999771118164
2023-11-28,27.8799991607666
2023-11-29,27.690000534057617
2023-11-30,27.65999984741211
2023-12-01,28.26000022888184
2023-12-04,28.170000076293945
2023-12-05,27.459999084472656
2023-12-06,27.290000915527344
2023-12-07,27.32999992370605
2023-12-08,28.01000022888184
2023-12-11,27.6200008392334
2023-12-12,27.149999618530277
2023-12-13,27.61000061035156
2023-12-14,28.0
2023-12-15,27.649999618530277
2023-12-18,27.6299991607666
2023-12-19,27.899999618530277
2023-12-20,27.459999084472656
2023-12-21,27.88999938964844
2023-12-22,27.75
2023-12-26,27.850000381469727
2023-12-27,27.63999938964844
2023-12-28,27.700000762939453
2023-12-29,27.649999618530277
2024-01-02,28.13999938964844
2024-01-03,27.96999931335449
2024-01-04,27.989999771118164
2024-01-05,28.100000381469727
2024-01-08,28.479999542236328
2024-01-09,28.170000076293945
2024-01-10,28.5
2024-01-11,28.6200008392334
2024-01-12,28.75
2024-01-16,28.450000762939453
2024-01-17,28.3799991607666
2024-01-18,28.57999992370605
2024-01-19,28.729999542236328
2024-01-22,28.940000534057617
2024-01-23,29.18000030517578
2024-01-24,29.059999465942383
2024-01-25,29.709999084472656
2024-01-26,29.739999771118164
2024-01-29,29.920000076293945
2024-01-30,29.799999237060547
2024-01-31,30.01000022888184
2024-02-01,30.1200008392334
2024-02-02,29.559999465942383
2024-02-05,29.18000030517578
2024-02-06,29.34000015258789
2024-02-07,27.440000534057617
2024-02-08,26.6200008392334
2024-02-09,27.450000762939453
2024-02-12,28.01000022888184
2024-02-13,27.36000061035156
2024-02-14,27.739999771118164
2024-02-15,28.13999938964844
2024-02-16,27.950000762939453
2024-02-20,27.6299991607666
2024-02-21,27.459999084472656
2024-02-22,27.40999984741211
2024-02-23,27.68000030517578
2024-02-26,27.21999931335449
2024-02-27,27.11000061035156
2024-02-28,26.959999084472656
2024-02-29,27.3799991607666
2024-03-01,26.989999771118164
2024-03-04,26.56999969482422
2024-03-05,26.32999992370605
2024-03-06,25.899999618530277
2024-03-07,26.11000061035156
2024-03-08,26.31999969482422
2024-03-11,27.229999542236328
2024-03-12,26.82999992370605
2024-03-13,27.09000015258789
2024-03-14,26.709999084472656
2024-03-15,26.88999938964844
2024-03-18,27.0
2024-03-19,27.100000381469727
2024-03-20,27.57999992370605
2024-03-21,27.790000915527344
2024-03-22,27.31999969482422
2024-03-25,27.540000915527344
2024-03-26,27.950000762939453
2024-03-27,28.600000381469727
2024-03-28,28.6200008392334
2024-04-01,28.59000015258789
2024-04-02,28.420000076293945
2024-04-03,28.709999084472656
2024-04-04,28.420000076293945
2024-04-05,28.450000762939453
2024-04-08,28.6299991607666
2024-04-09,28.799999237060547
2024-04-10,28.3700008392334
2024-04-11,28.239999771118164
2024-04-12,27.65999984741211
2024-04-15,27.920000076293945
2024-04-16,27.950000762939453
2024-04-17,27.989999771118164
2024-04-18,28.290000915527344
2024-04-19,28.8700008392334
2024-04-22,28.96999931335449
2024-04-23,29.18000030517578
2024-04-24,29.309999465942383
2024-04-25,29.25
2024-04-26,28.809999465942383
2024-04-29,29.149999618530277
2024-04-30,28.68000030517578
2024-05-01,28.8700008392334
2024-05-02,29.25
2024-05-03,29.57999992370605
2024-05-06,30.020000457763672
2024-05-07,29.850000381469727
2024-05-08,30.59000015258789
2024-05-09,30.799999237060547
2024-05-10,30.940000534057617
2024-05-13,30.739999771118164
2024-05-14,30.959999084472656
2024-05-15,30.61000061035156
2024-05-16,30.270000457763672
2024-05-17,30.530000686645508
2024-05-20,30.57999992370605
2024-05-21,30.399999618530277
2024-05-22,30.56999969482422
2024-05-23,30.649999618530277
2024-05-24,31.1299991607666
2024-05-28,31.09000015258789
2024-05-29,31.270000457763672
2024-05-30,31.709999084472656
2024-05-31,31.940000534057617
2024-06-03,32.279998779296875
2024-06-04,32.16999816894531
2024-06-05,32.2599983215332
2024-06-06,31.979999542236328
2024-06-07,31.770000457763672
2024-06-10,31.399999618530277
2024-06-11,31.100000381469727
2024-06-12,31.13999938964844
2024-06-13,30.96999931335449
2024-06-14,30.940000534057617
2024-06-17,31.030000686645508
2024-06-18,31.209999084472656
2024-06-20,31.90999984741211
2024-06-21,32.060001373291016
2024-06-24,32.06999969482422
2024-06-25,32.209999084472656
2024-06-26,32.099998474121094
2024-06-27,31.770000457763672
2024-06-28,32.02000045776367
2024-07-01,31.799999237060547
2024-07-02,32.29999923706055
2024-07-03,32.439998626708984
2024-07-05,32.15999984741211
2024-07-08,32.13999938964844
2024-07-09,32.7599983215332
2024-07-10,32.93000030517578
2024-07-11,33.25
2024-07-12,33.349998474121094
2024-07-15,33.54999923706055
2024-07-16,34.220001220703125
2024-07-17,34.849998474121094
2024-07-18,34.61000061035156
2024-07-19,34.33000183105469
2024-07-22,34.43000030517578
2024-07-23,34.54999923706055
2024-07-24,34.470001220703125
2024-07-25,34.459999084472656
2024-07-26,34.91999816894531
2024-07-29,35.189998626708984
2024-07-30,35.79999923706055
2024-07-31,35.43000030517578
2024-08-01,35.20000076293945
2024-08-02,34.880001068115234
2024-08-05,34.040000915527344
2024-08-06,36.18999862670898
2024-08-07,36.560001373291016
2024-08-08,36.68999862670898
2024-08-09,36.59999847412109
2024-08-12,36.25
2024-08-13,36.2599983215332
2024-08-14,36.33000183105469
2024-08-15,36.29999923706055
2024-08-16,36.7599983215332
2024-08-19,36.880001068115234
2024-08-20,37.150001525878906
2024-08-21,37.56999969482422
2024-08-22,37.93000030517578
2024-08-23,38.13999938964844
2024-08-26,38.20000076293945
2024-08-27,38.11000061035156
2024-08-28,38.27000045776367
2024-08-29,38.22999954223633
2024-08-30,38.43000030517578
2024-09-03,38.02999877929688
2024-09-04,38.18999862670898
2024-09-05,37.369998931884766
2024-09-06,37.36000061035156
2024-09-09,37.09000015258789
2024-09-10,36.84999847412109
2024-09-11,36.43000030517578
2024-09-12,36.040000915527344
2024-09-13,36.77999877929688
2024-09-16,36.77000045776367
2024-09-17,37.43999862670898
2024-09-18,37.560001373291016
2024-09-19,37.52999877929688
2024-09-20,37.27999877929688
2024-09-23,37.81999969482422
2024-09-24,38.86000061035156
2024-09-25,38.43999862670898
2024-09-26,38.66999816894531
2024-09-27,38.84000015258789
2024-09-30,38.79999923706055
2024-10-01,39.0
2024-10-02,38.66999816894531
2024-10-03,38.4900016784668
2024-10-04,38.540000915527344
2024-10-07,38.34000015258789
2024-10-08,38.52000045776367
2024-10-09,38.4900016784668
2024-10-10,38.04999923706055
2024-10-11,38.0
2024-10-14,38.209999084472656
2024-10-15,38.459999084472656
2024-10-16,38.75
2024-10-17,39.06999969482422
2024-10-18,38.970001220703125
2024-10-21,38.52000045776367
2024-10-22,38.70000076293945
2024-10-23,38.40999984741211
2024-10-24,38.34000015258789
2024-10-25,38.34999847412109
2024-10-28,38.68000030517578
2024-10-29,38.77000045776367
2024-10-30,38.95000076293945
2024-10-31,38.959999084472656
2024-11-01,38.88999938964844
2024-11-04,39.959999084472656
2024-11-05,40.65999984741211
2024-11-06,42.380001068115234
2024-11-07,41.56999969482422
2024-11-08,41.560001373291016
2024-11-11,42.5
2024-11-12,43.650001525878906
2024-11-13,43.45500183105469
2024-11-14,44.220001220703125
2024-11-15,42.869998931884766
2024-11-18,42.75
2024-11-19,43.209999084472656
2024-11-20,43.369998931884766
2024-11-21,44.119998931884766
2024-11-22,44.369998931884766
2024-11-25,43.709999084472656
2024-11-26,43.810001373291016
2024-11-27,44.36000061035156
2024-11-29,44.72999954223633
2024-12-02,44.40999984741211
