Date,Close
2016-07-21,88.18000030517578
2016-07-22,88.2300033569336
2016-07-25,85.3499984741211
2016-07-26,85.88999938964844
2016-07-27,85.36000061035156
2016-07-28,85.93000030517578
2016-07-29,87.79000091552734
2016-08-01,85.94999694824219
2016-08-02,85.8499984741211
2016-08-03,87.33999633789062
2016-08-04,88.91000366210938
2016-08-05,92.9499969482422
2016-08-08,93.6999969482422
2016-08-09,94.27999877929688
2016-08-10,93.29000091552734
2016-08-11,94.16000366210938
2016-08-12,94.58000183105467
2016-08-15,96.4499969482422
2016-08-16,95.01000213623048
2016-08-17,95.3000030517578
2016-08-18,98.5500030517578
2016-08-19,98.58999633789062
2016-08-22,96.48999786376952
2016-08-23,96.58999633789062
2016-08-24,96.19000244140624
2016-08-25,96.26000213623048
2016-08-26,96.33000183105467
2016-08-29,97.36000061035156
2016-08-30,96.5
2016-08-31,95.25
2016-09-01,95.2699966430664
2016-09-02,96.37999725341795
2016-09-06,97.1500015258789
2016-09-07,98.55999755859376
2016-09-08,98.33999633789062
2016-09-09,96.0500030517578
2016-09-12,95.62999725341795
2016-09-13,90.9000015258789
2016-09-14,88.55999755859375
2016-09-15,89.87999725341797
2016-09-16,89.69000244140625
2016-09-19,89.29000091552734
2016-09-20,88.3499984741211
2016-09-21,89.38999938964844
2016-09-22,91.0
2016-09-23,88.91999816894531
2016-09-26,90.30999755859376
2016-09-27,88.52999877929688
2016-09-28,93.37999725341795
2016-09-29,95.52999877929688
2016-09-30,96.54000091552734
2016-10-03,92.52999877929688
2016-10-04,91.58999633789062
2016-10-05,94.6999969482422
2016-10-06,95.04000091552734
2016-10-07,94.6999969482422
2016-10-10,105.20999908447266
2016-10-11,104.83999633789062
2016-10-12,104.54000091552734
2016-10-13,103.52999877929688
2016-10-14,100.9000015258789
2016-10-17,100.47000122070312
2016-10-18,99.70999908447266
2016-10-19,103.1999969482422
2016-10-20,102.25
2016-10-21,102.23999786376952
2016-10-24,99.5999984741211
2016-10-25,97.44000244140624
2016-10-26,96.0500030517578
2016-10-27,96.77999877929688
2016-10-28,93.98999786376952
2016-10-31,91.29000091552734
2016-11-01,91.80999755859376
2016-11-02,91.27999877929688
2016-11-03,92.55999755859376
2016-11-04,91.69000244140624
2016-11-07,93.95999908447266
2016-11-08,93.73999786376952
2016-11-09,98.16000366210938
2016-11-10,97.37000274658205
2016-11-11,95.48999786376952
2016-11-14,94.31999969482422
2016-11-15,96.66000366210938
2016-11-16,97.58999633789062
2016-11-17,97.91999816894533
2016-11-18,97.0999984741211
2016-11-21,100.45999908447266
2016-11-22,99.1999969482422
2016-11-23,100.7699966430664
2016-11-25,99.44000244140624
2016-11-28,96.75
2016-11-29,95.4000015258789
2016-11-30,107.8499984741211
2016-12-01,110.0
2016-12-02,108.13999938964844
2016-12-05,106.93000030517578
2016-12-06,106.29000091552734
2016-12-07,105.38999938964844
2016-12-08,107.26000213623048
2016-12-09,106.04000091552734
2016-12-12,104.98999786376952
2016-12-13,105.27999877929688
2016-12-14,101.51000213623048
2016-12-15,101.18000030517578
2016-12-16,101.9499969482422
2016-12-19,105.25
2016-12-20,102.66000366210938
2016-12-21,101.4499969482422
2016-12-22,102.7300033569336
2016-12-23,102.93000030517578
2016-12-27,103.8499984741211
2016-12-28,102.94000244140624
2016-12-29,102.0500030517578
2016-12-30,101.05999755859376
2017-01-03,103.25
2017-01-04,103.56999969482422
2017-01-05,103.66999816894533
2017-01-06,103.66000366210938
2017-01-09,101.43000030517578
2017-01-10,102.70999908447266
2017-01-11,103.91000366210938
2017-01-12,103.56999969482422
2017-01-13,101.36000061035156
2017-01-17,100.44000244140624
2017-01-18,100.5199966430664
2017-01-19,102.26000213623048
2017-01-20,103.11000061035156
2017-01-23,102.19000244140624
2017-01-24,103.73999786376952
2017-01-25,105.12000274658205
2017-01-26,106.6999969482422
2017-01-27,106.68000030517578
2017-01-30,102.5
2017-01-31,105.16999816894533
2017-02-01,105.76000213623048
2017-02-02,104.62999725341795
2017-02-03,104.41999816894533
2017-02-06,105.44000244140624
2017-02-07,100.12000274658205
2017-02-08,100.55999755859376
2017-02-09,103.93000030517578
2017-02-10,104.79000091552734
2017-02-13,104.3000030517578
2017-02-14,107.68000030517578
2017-02-15,111.83999633789062
2017-02-16,109.01000213623048
2017-02-17,107.62999725341795
2017-02-21,106.83999633789062
2017-02-22,102.02999877929688
2017-02-23,100.95999908447266
2017-02-24,100.41000366210938
2017-02-27,101.6500015258789
2017-02-28,100.86000061035156
2017-03-01,105.70999908447266
2017-03-02,103.81999969482422
2017-03-03,103.58000183105467
2017-03-06,103.95999908447266
2017-03-07,104.58000183105467
2017-03-08,99.76000213623048
2017-03-09,101.4800033569336
2017-03-10,101.45999908447266
2017-03-13,101.26000213623048
2017-03-14,98.3499984741211
2017-03-15,102.91999816894533
2017-03-16,103.44000244140624
2017-03-17,104.69000244140624
2017-03-20,103.70999908447266
2017-03-21,102.12000274658205
2017-03-22,101.16999816894533
2017-03-23,99.5999984741211
2017-03-24,99.7300033569336
2017-03-27,98.94000244140624
2017-03-28,101.2300033569336
2017-03-29,103.16000366210938
2017-03-30,102.66999816894533
2017-03-31,103.72000122070312
2017-04-03,104.08000183105467
2017-04-04,106.7699966430664
2017-04-05,102.94000244140624
2017-04-06,104.66999816894533
2017-04-07,104.37999725341795
2017-04-10,104.62000274658205
2017-04-11,105.95999908447266
2017-04-12,106.31999969482422
2017-04-13,105.04000091552734
2017-04-17,105.13999938964844
2017-04-18,103.16000366210938
2017-04-19,100.5500030517578
2017-04-20,100.2699966430664
2017-04-21,101.2699966430664
2017-04-24,101.76000213623048
2017-04-25,103.97000122070312
2017-04-26,103.20999908447266
2017-04-27,100.4499969482422
2017-04-28,99.83999633789062
2017-05-01,98.95999908447266
2017-05-02,98.37999725341795
2017-05-03,100.27999877929688
2017-05-04,95.20999908447266
2017-05-05,99.6500015258789
2017-05-08,100.62000274658205
2017-05-09,99.62000274658205
2017-05-10,102.37999725341795
2017-05-11,101.37999725341795
2017-05-12,101.9000015258789
2017-05-15,103.27999877929688
2017-05-16,103.95999908447266
2017-05-17,101.79000091552734
2017-05-18,101.62000274658205
2017-05-19,103.12000274658205
2017-05-22,102.25
2017-05-23,100.6500015258789
2017-05-24,99.37000274658205
2017-05-25,99.62999725341795
2017-05-26,98.41000366210938
2017-05-30,94.27999877929688
2017-05-31,92.76000213623048
2017-06-01,93.97000122070312
2017-06-02,91.83999633789062
2017-06-05,90.6500015258789
2017-06-06,92.76000213623048
2017-06-07,88.5999984741211
2017-06-08,87.81999969482422
2017-06-09,90.1500015258789
2017-06-12,90.66000366210938
2017-06-13,92.44000244140624
2017-06-14,89.4000015258789
2017-06-15,85.87000274658203
2017-06-16,84.87000274658203
2017-06-19,85.88999938964844
2017-06-20,87.04000091552734
2017-06-21,86.75
2017-06-22,85.9800033569336
2017-06-23,88.4000015258789
2017-06-26,87.30000305175781
2017-06-27,87.98999786376953
2017-06-28,86.5999984741211
2017-06-29,87.29000091552734
2017-06-30,88.80999755859375
2017-07-03,90.3499984741211
2017-07-05,88.48999786376953
2017-07-06,85.95999908447266
2017-07-07,86.08999633789062
2017-07-10,88.02999877929688
2017-07-11,88.62000274658203
2017-07-12,88.11000061035156
2017-07-13,89.41999816894531
2017-07-14,90.4800033569336
2017-07-17,90.47000122070312
2017-07-18,90.41000366210938
2017-07-19,93.93000030517578
2017-07-20,92.37999725341795
2017-07-21,91.98999786376952
2017-07-24,93.20999908447266
2017-07-25,95.72000122070312
2017-07-26,96.4800033569336
2017-07-27,96.56999969482422
2017-07-28,96.6500015258789
2017-07-31,95.87999725341795
2017-08-01,95.3499984741211
2017-08-02,95.83999633789062
2017-08-03,89.69000244140625
2017-08-04,95.20999908447266
2017-08-07,96.04000091552734
2017-08-08,94.9800033569336
2017-08-09,94.58000183105467
2017-08-10,92.05999755859376
2017-08-11,92.87000274658205
2017-08-14,90.75
2017-08-15,88.0199966430664
2017-08-16,88.05999755859375
2017-08-17,86.0999984741211
2017-08-18,87.26000213623047
2017-08-21,87.08000183105469
2017-08-22,87.43000030517578
2017-08-23,88.86000061035156
2017-08-24,89.12000274658203
2017-08-25,88.73999786376953
2017-08-28,88.02999877929688
2017-08-29,88.16999816894531
2017-08-30,88.47000122070312
2017-08-31,90.79000091552734
2017-09-01,91.91999816894533
2017-09-05,91.73999786376952
2017-09-06,92.66000366210938
2017-09-07,91.62000274658205
2017-09-08,88.9000015258789
2017-09-11,89.44999694824219
2017-09-12,90.41000366210938
2017-09-13,93.48999786376952
2017-09-14,93.80999755859376
2017-09-15,93.97000122070312
2017-09-18,95.1500015258789
2017-09-19,94.27999877929688
2017-09-20,97.31999969482422
2017-09-21,97.36000061035156
2017-09-22,95.73999786376952
2017-09-25,96.77999877929688
2017-09-26,97.1500015258789
2017-09-27,96.87999725341795
2017-09-28,97.13999938964844
2017-09-29,97.95999908447266
2017-10-02,100.0
2017-10-03,100.08000183105467
2017-10-04,100.75
2017-10-05,99.75
2017-10-06,99.08999633789062
2017-10-09,99.94000244140624
2017-10-10,100.76000213623048
2017-10-11,101.5199966430664
2017-10-12,101.12000274658205
2017-10-13,101.37000274658205
2017-10-16,102.5999984741211
2017-10-17,102.61000061035156
2017-10-18,102.19000244140624
2017-10-19,101.58999633789062
2017-10-20,102.52999877929688
2017-10-23,100.3499984741211
2017-10-24,99.66999816894533
2017-10-25,100.88999938964844
2017-10-26,100.87999725341795
2017-10-27,104.56999969482422
2017-10-30,106.1999969482422
2017-10-31,107.16000366210938
2017-11-01,109.77999877929688
2017-11-02,108.97000122070312
2017-11-03,111.1500015258789
2017-11-06,113.69000244140624
2017-11-07,111.8000030517578
2017-11-08,110.04000091552734
2017-11-09,111.02999877929688
2017-11-10,111.86000061035156
2017-11-13,110.97000122070312
2017-11-14,108.2699966430664
2017-11-15,106.62000274658205
2017-11-16,106.52999877929688
2017-11-17,107.54000091552734
2017-11-20,107.97000122070312
2017-11-21,109.1500015258789
2017-11-22,109.25
2017-11-24,110.3000030517578
2017-11-27,107.26000213623048
2017-11-28,108.2300033569336
2017-11-29,108.1500015258789
2017-11-30,109.30999755859376
2017-12-01,110.91000366210938
2017-12-04,109.0199966430664
2017-12-05,109.05999755859376
2017-12-06,106.33000183105467
2017-12-07,108.9499969482422
2017-12-08,110.7699966430664
2017-12-11,111.3000030517578
2017-12-12,111.52999877929688
2017-12-13,111.58999633789062
2017-12-14,111.02999877929688
2017-12-15,109.5199966430664
2017-12-18,109.6500015258789
2017-12-19,111.80999755859376
2017-12-20,117.23999786376952
2017-12-21,123.0999984741211
2017-12-22,124.37000274658205
2017-12-26,125.97000122070312
2017-12-27,123.19000244140624
2017-12-28,125.5199966430664
2017-12-29,126.25
2018-01-02,127.87999725341795
2018-01-03,129.1699981689453
2018-01-04,130.1300048828125
2018-01-05,129.97999572753906
2018-01-08,130.99000549316406
2018-01-09,127.48999786376952
2018-01-10,127.29000091552734
2018-01-11,129.89999389648438
2018-01-12,130.13999938964844
2018-01-16,128.02000427246094
2018-01-17,127.44000244140624
2018-01-18,127.2300033569336
2018-01-19,127.56999969482422
2018-01-22,132.2100067138672
2018-01-23,132.30999755859375
2018-01-24,130.36000061035156
2018-01-25,126.8499984741211
2018-01-26,130.08999633789062
2018-01-29,129.0500030517578
2018-01-30,126.2699966430664
2018-01-31,125.5
2018-02-01,126.63999938964844
2018-02-02,122.45999908447266
2018-02-05,120.2699966430664
2018-02-06,121.9000015258789
2018-02-07,118.5
2018-02-08,111.33000183105467
2018-02-09,110.51000213623048
2018-02-12,116.01000213623048
2018-02-13,115.02999877929688
2018-02-14,122.83000183105467
2018-02-15,125.1500015258789
2018-02-16,123.87999725341795
2018-02-20,122.80999755859376
2018-02-21,120.9800033569336
2018-02-22,123.30999755859376
2018-02-23,127.93000030517578
2018-02-26,127.72000122070312
2018-02-27,126.16999816894533
2018-02-28,124.63999938964844
2018-03-01,126.41000366210938
2018-03-02,129.0800018310547
2018-03-05,130.25
2018-03-06,127.08999633789062
2018-03-07,126.2699966430664
2018-03-08,125.1999969482422
2018-03-09,128.94000244140625
2018-03-12,127.41000366210938
2018-03-13,127.1500015258789
2018-03-14,125.80999755859376
2018-03-15,124.5999984741211
2018-03-16,125.51000213623048
2018-03-19,122.62999725341795
2018-03-20,125.54000091552734
2018-03-21,130.17999267578125
2018-03-22,127.77999877929688
2018-03-23,127.95999908447266
2018-03-26,133.22999572753906
2018-03-27,129.17999267578125
2018-03-28,124.66999816894533
2018-03-29,126.5199966430664
2018-04-02,122.26000213623048
2018-04-03,123.44000244140624
2018-04-04,122.58000183105467
2018-04-05,124.41000366210938
2018-04-06,116.62000274658205
2018-04-09,113.29000091552734
2018-04-10,117.37999725341795
2018-04-11,116.54000091552734
2018-04-12,116.33999633789062
2018-04-13,118.6999969482422
2018-04-16,119.04000091552734
2018-04-17,122.3000030517578
2018-04-18,127.0999984741211
2018-04-19,128.8800048828125
2018-04-20,128.39999389648438
2018-04-23,128.24000549316406
2018-04-24,125.7300033569336
2018-04-25,125.75
2018-04-26,126.87000274658205
2018-04-27,125.8499984741211
2018-04-30,128.4499969482422
2018-05-01,128.10000610351562
2018-05-02,128.9199981689453
2018-05-03,126.51000213623048
2018-05-04,127.3000030517578
2018-05-07,130.24000549316406
2018-05-08,134.72000122070312
2018-05-09,136.52000427246094
2018-05-10,129.7899932861328
2018-05-11,123.81999969482422
2018-05-14,124.23999786376952
2018-05-15,128.52999877929688
2018-05-16,132.1300048828125
2018-05-17,136.25999450683594
2018-05-18,134.5800018310547
2018-05-21,136.75999450683594
2018-05-22,132.22999572753906
2018-05-23,129.63999938964844
2018-05-24,124.98999786376952
2018-05-25,120.3499984741211
2018-05-29,121.0
2018-05-30,122.8000030517578
2018-05-31,120.76000213623048
2018-06-01,115.5
2018-06-04,111.6999969482422
2018-06-05,111.5500030517578
2018-06-06,112.22000122070312
2018-06-07,114.12000274658205
2018-06-08,113.95999908447266
2018-06-11,113.83000183105467
2018-06-12,118.87999725341795
2018-06-13,118.3499984741211
2018-06-14,115.9499969482422
2018-06-15,115.58000183105467
2018-06-18,122.58000183105467
2018-06-19,127.58000183105467
2018-06-20,129.55999755859375
2018-06-21,123.7300033569336
2018-06-22,125.55999755859376
2018-06-25,121.5999984741211
2018-06-26,126.54000091552734
2018-06-27,130.1300048828125
2018-06-28,130.83999633789062
2018-06-29,131.57000732421875
2018-07-02,129.3000030517578
2018-07-03,130.0500030517578
2018-07-05,132.0
2018-07-06,134.97000122070312
2018-07-09,136.6699981689453
2018-07-10,133.9600067138672
2018-07-11,130.75999450683594
2018-07-12,130.27999877929688
2018-07-13,131.33999633789062
2018-07-16,129.99000549316406
2018-07-17,130.64999389648438
2018-07-18,130.58999633789062
2018-07-19,132.08999633789062
2018-07-20,131.14999389648438
2018-07-23,131.1699981689453
2018-07-24,133.4499969482422
2018-07-25,134.67999267578125
2018-07-26,134.5500030517578
2018-07-27,132.33999633789062
2018-07-30,133.7100067138672
2018-07-31,131.9499969482422
2018-08-01,132.8800048828125
2018-08-02,134.49000549316406
2018-08-03,130.8000030517578
2018-08-06,133.6199951171875
2018-08-07,134.74000549316406
2018-08-08,133.7899932861328
2018-08-09,131.14999389648438
2018-08-10,134.8000030517578
2018-08-13,131.8699951171875
2018-08-14,133.75
2018-08-15,117.6999969482422
2018-08-16,120.45999908447266
2018-08-17,120.18000030517578
2018-08-20,120.98999786376952
2018-08-21,122.58999633789062
2018-08-22,124.2300033569336
2018-08-23,121.5999984741211
2018-08-24,121.75
2018-08-27,122.7300033569336
2018-08-28,121.12000274658205
2018-08-29,121.91000366210938
2018-08-30,121.5199966430664
2018-08-31,121.08000183105467
2018-09-04,120.31999969482422
2018-09-05,117.45999908447266
2018-09-06,114.48999786376952
2018-09-07,112.6500015258789
2018-09-10,112.11000061035156
2018-09-11,116.4000015258789
2018-09-12,120.51000213623048
2018-09-13,118.80999755859376
2018-09-14,121.7300033569336
2018-09-17,122.69000244140624
2018-09-18,124.75
2018-09-19,128.5800018310547
2018-09-20,126.72000122070312
2018-09-21,128.5500030517578
2018-09-24,132.86000061035156
2018-09-25,134.50999450683594
2018-09-26,131.3300018310547
2018-09-27,134.05999755859375
2018-09-28,135.19000244140625
2018-10-01,136.8000030517578
2018-10-02,137.0500030517578
2018-10-03,139.9199981689453
2018-10-04,135.25
2018-10-05,136.35000610351562
2018-10-08,132.8800048828125
2018-10-09,135.1300048828125
2018-10-10,129.27999877929688
2018-10-11,124.62999725341795
2018-10-12,126.12000274658205
2018-10-15,127.93000030517578
2018-10-16,130.82000732421875
2018-10-17,129.50999450683594
2018-10-18,126.95999908447266
2018-10-19,127.0999984741211
2018-10-22,124.55999755859376
2018-10-23,119.11000061035156
2018-10-24,112.9000015258789
2018-10-25,114.23999786376952
2018-10-26,113.76000213623048
2018-10-29,108.16999816894533
2018-10-30,109.87999725341795
2018-10-31,112.36000061035156
2018-11-01,115.4499969482422
2018-11-02,114.31999969482422
2018-11-05,115.98999786376952
2018-11-06,113.37000274658205
2018-11-07,115.87000274658205
2018-11-08,110.6500015258789
2018-11-09,113.8499984741211
2018-11-12,110.2300033569336
2018-11-13,107.8499984741211
2018-11-14,108.70999908447266
2018-11-15,112.23999786376952
2018-11-16,114.30999755859376
2018-11-19,113.80999755859376
2018-11-20,108.7300033569336
2018-11-21,109.2300033569336
2018-11-23,104.87999725341795
2018-11-26,109.30999755859376
2018-11-27,109.83999633789062
2018-11-28,109.8000030517578
2018-11-29,112.0
2018-11-30,110.37999725341795
2018-12-03,112.16999816894533
2018-12-04,105.08000183105467
2018-12-06,101.81999969482422
2018-12-07,102.6999969482422
2018-12-10,100.62999725341795
2018-12-11,100.04000091552734
2018-12-12,98.48999786376952
2018-12-13,96.31999969482422
2018-12-14,92.70999908447266
2018-12-17,88.54000091552734
2018-12-18,87.93000030517578
2018-12-19,90.5999984741211
2018-12-20,89.02999877929688
2018-12-21,88.7699966430664
2018-12-24,85.66999816894531
2018-12-26,91.98999786376952
2018-12-27,92.87999725341795
2018-12-28,91.88999938964844
2018-12-31,92.6999969482422
2019-01-02,95.22000122070312
2019-01-03,96.16000366210938
2019-01-04,99.93000030517578
2019-01-07,102.62999725341795
2019-01-08,104.9499969482422
2019-01-09,106.79000091552734
2019-01-10,106.12999725341795
2019-01-11,104.0999984741211
2019-01-14,104.51000213623048
2019-01-15,105.01000213623048
2019-01-16,105.63999938964844
2019-01-17,105.6500015258789
2019-01-18,106.88999938964844
2019-01-22,101.45999908447266
2019-01-23,101.33000183105467
2019-01-24,101.55999755859376
2019-01-25,102.20999908447266
2019-01-28,100.3000030517578
2019-01-29,100.16000366210938
2019-01-30,102.26000213623048
2019-01-31,103.12000274658205
2019-02-01,102.88999938964844
2019-02-04,104.5500030517578
2019-02-05,101.87999725341795
2019-02-06,101.6500015258789
2019-02-07,97.95999908447266
2019-02-08,96.5999984741211
2019-02-11,97.86000061035156
2019-02-12,98.68000030517578
2019-02-13,101.0199966430664
2019-02-14,103.83000183105467
2019-02-15,105.5
2019-02-19,104.8000030517578
2019-02-20,106.4499969482422
2019-02-21,102.13999938964844
2019-02-22,104.02999877929688
2019-02-25,105.29000091552734
2019-02-26,105.51000213623048
2019-02-27,105.48999786376952
2019-02-28,102.93000030517578
2019-03-01,104.79000091552734
2019-03-04,104.66999816894533
2019-03-05,102.62000274658205
2019-03-06,100.0500030517578
2019-03-07,97.76000213623048
2019-03-08,95.5
2019-03-11,97.58000183105467
2019-03-12,100.5
2019-03-13,103.41999816894533
2019-03-14,104.20999908447266
2019-03-15,102.38999938964844
2019-03-18,104.54000091552734
2019-03-19,103.18000030517578
2019-03-20,105.18000030517578
2019-03-21,105.91000366210938
2019-03-22,101.37000274658205
2019-03-25,100.9800033569336
2019-03-26,102.61000061035156
2019-03-27,102.3499984741211
2019-03-28,102.54000091552734
2019-03-29,101.52999877929688
2019-04-01,103.69000244140624
2019-04-02,102.48999786376952
2019-04-03,99.95999908447266
2019-04-04,99.83999633789062
2019-04-05,102.4499969482422
2019-04-08,104.3499984741211
2019-04-09,102.83999633789062
2019-04-10,103.87000274658205
2019-04-11,99.91999816894533
2019-04-12,106.27999877929688
2019-04-15,105.95999908447266
2019-04-16,106.87000274658205
2019-04-17,108.23999786376952
2019-04-18,107.27999877929688
2019-04-22,111.1999969482422
2019-04-23,111.80999755859376
2019-04-24,111.04000091552734
2019-04-25,109.61000061035156
2019-04-26,107.20999908447266
2019-04-29,106.9000015258789
2019-04-30,106.38999938964844
2019-05-01,101.37000274658205
2019-05-02,99.12000274658205
2019-05-03,100.47000122070312
2019-05-06,100.6999969482422
2019-05-07,98.2300033569336
2019-05-08,105.8499984741211
2019-05-09,108.23999786376952
2019-05-10,107.88999938964844
2019-05-13,107.1999969482422
2019-05-14,109.11000061035156
2019-05-15,109.05999755859376
2019-05-16,110.62999725341795
2019-05-17,111.0199966430664
2019-05-20,109.66000366210938
2019-05-21,113.8000030517578
2019-05-22,108.87999725341795
2019-05-23,104.02999877929688
2019-05-24,104.11000061035156
2019-05-28,103.5199966430664
2019-05-29,101.30999755859376
2019-05-30,100.3499984741211
2019-05-31,98.05999755859376
2019-06-03,98.16999816894533
2019-06-04,99.12999725341795
2019-06-05,96.12000274658205
2019-06-06,97.58000183105467
2019-06-07,97.0199966430664
2019-06-10,97.5999984741211
2019-06-11,99.76000213623048
2019-06-12,98.20999908447266
2019-06-13,100.16999816894533
2019-06-14,98.9499969482422
2019-06-17,101.58000183105467
2019-06-18,104.54000091552734
2019-06-19,104.12000274658205
2019-06-20,107.58999633789062
2019-06-21,109.79000091552734
2019-06-24,107.63999938964844
2019-06-25,105.22000122070312
2019-06-26,107.2300033569336
2019-06-27,107.48999786376952
2019-06-28,108.97000122070312
2019-07-01,109.3499984741211
2019-07-02,104.16999816894533
2019-07-03,105.1999969482422
2019-07-05,107.41000366210938
2019-07-08,106.95999908447266
2019-07-09,106.97000122070312
2019-07-10,109.68000030517578
2019-07-11,109.31999969482422
2019-07-12,110.83000183105467
2019-07-15,106.41000366210938
2019-07-16,104.11000061035156
2019-07-17,101.79000091552734
2019-07-18,103.58000183105467
2019-07-19,104.61000061035156
2019-07-22,103.48999786376952
2019-07-23,104.44000244140624
2019-07-24,104.4499969482422
2019-07-25,101.4000015258789
2019-07-26,101.98999786376952
2019-07-29,99.7300033569336
2019-07-30,102.83000183105467
2019-07-31,103.43000030517578
2019-08-01,97.4000015258789
2019-08-02,97.48999786376952
2019-08-05,91.4499969482422
2019-08-06,91.05999755859376
2019-08-07,92.73999786376952
2019-08-08,95.1999969482422
2019-08-09,96.41999816894533
2019-08-12,96.87999725341795
2019-08-13,99.94000244140624
2019-08-14,96.30999755859376
2019-08-15,95.80999755859376
2019-08-16,97.26000213623048
2019-08-19,99.95999908447266
2019-08-20,99.27999877929688
2019-08-21,100.0999984741211
2019-08-22,99.2300033569336
2019-08-23,94.5999984741211
2019-08-26,93.5
2019-08-27,92.37000274658205
2019-08-28,96.62999725341795
2019-08-29,98.58000183105467
2019-08-30,98.08000183105467
2019-09-03,97.0
2019-09-04,97.81999969482422
2019-09-05,97.6500015258789
2019-09-06,95.5999984741211
2019-09-09,96.54000091552734
2019-09-10,99.45999908447266
2019-09-11,98.72000122070312
2019-09-12,96.16999816894533
2019-09-13,96.7300033569336
2019-09-16,105.04000091552734
2019-09-17,100.4499969482422
2019-09-18,98.25
2019-09-19,97.33000183105467
2019-09-20,96.81999969482422
2019-09-23,98.29000091552734
2019-09-24,94.48999786376952
2019-09-25,93.23999786376952
2019-09-26,90.12000274658205
2019-09-27,89.98999786376953
2019-09-30,89.91000366210938
2019-10-01,85.0
2019-10-02,83.12000274658203
2019-10-03,85.88999938964844
2019-10-04,85.41999816894531
2019-10-07,83.37000274658203
2019-10-08,80.81999969482422
2019-10-09,81.55000305175781
2019-10-10,82.54000091552734
2019-10-11,83.63999938964844
2019-10-14,83.95999908447266
2019-10-15,84.83999633789062
2019-10-16,83.43000030517578
2019-10-17,84.04000091552734
2019-10-18,81.97000122070312
2019-10-21,82.73999786376953
2019-10-22,85.69000244140625
2019-10-23,87.16000366210938
2019-10-24,86.91000366210938
2019-10-25,87.45999908447266
2019-10-28,86.5999984741211
2019-10-29,87.91999816894531
2019-10-30,84.37999725341797
2019-10-31,85.76000213623047
2019-11-01,86.79000091552734
2019-11-04,90.36000061035156
2019-11-05,90.2300033569336
2019-11-06,77.19999694824219
2019-11-07,75.55999755859375
2019-11-08,75.43000030517578
2019-11-11,76.77999877929688
2019-11-12,78.01000213623047
2019-11-13,77.01000213623047
2019-11-14,76.29000091552734
2019-11-15,77.08999633789062
2019-11-18,75.7300033569336
2019-11-19,74.19000244140625
2019-11-20,75.29000091552734
2019-11-21,75.56999969482422
2019-11-22,75.33000183105469
2019-11-25,77.12999725341797
2019-11-26,77.0999984741211
2019-11-27,78.5199966430664
2019-11-29,77.33999633789062
2019-12-02,77.87999725341797
2019-12-03,76.91000366210938
2019-12-04,80.55999755859375
2019-12-05,79.94000244140625
2019-12-06,83.2300033569336
2019-12-09,83.77999877929688
2019-12-10,83.45999908447266
2019-12-11,83.83000183105469
2019-12-12,86.2699966430664
2019-12-13,85.08999633789062
2019-12-16,87.69000244140625
2019-12-17,86.61000061035156
2019-12-18,87.08000183105469
2019-12-19,87.4800033569336
2019-12-20,88.0199966430664
2019-12-23,89.02999877929688
2019-12-24,90.18000030517578
2019-12-26,91.30999755859376
2019-12-27,90.7699966430664
2019-12-30,91.06999969482422
2019-12-31,92.86000061035156
2020-01-02,92.6500015258789
2020-01-03,94.41000366210938
2020-01-06,94.9000015258789
2020-01-07,96.41999816894533
2020-01-08,93.33000183105467
2020-01-09,94.1500015258789
2020-01-10,92.26000213623048
2020-01-13,90.4800033569336
2020-01-14,91.26000213623048
2020-01-15,91.30999755859376
2020-01-16,90.73999786376952
2020-01-17,89.54000091552734
2020-01-21,88.31999969482422
2020-01-22,85.44000244140625
2020-01-23,84.69999694824219
2020-01-24,82.83999633789062
2020-01-27,79.37000274658203
2020-01-28,79.12000274658203
2020-01-29,77.56999969482422
2020-01-30,76.48999786376953
2020-01-31,74.4000015258789
2020-02-03,73.08000183105469
2020-02-04,73.22000122070312
2020-02-05,77.4000015258789
2020-02-06,76.2300033569336
2020-02-07,74.23999786376953
2020-02-10,72.0
2020-02-11,72.51000213623047
2020-02-12,74.3499984741211
2020-02-13,74.54000091552734
2020-02-14,74.97000122070312
2020-02-18,74.55999755859375
2020-02-19,79.29000091552734
2020-02-20,78.4800033569336
2020-02-21,76.4000015258789
2020-02-24,71.08000183105469
2020-02-25,67.16000366210938
2020-02-26,63.13999938964844
2020-02-27,59.47999954223633
2020-02-28,62.0
2020-03-02,62.13999938964844
2020-03-03,61.7599983215332
2020-03-04,61.06999969482422
2020-03-05,58.209999084472656
2020-03-06,48.560001373291016
2020-03-09,26.8799991607666
2020-03-10,29.68000030517578
2020-03-11,26.200000762939453
2020-03-12,25.6200008392334
2020-03-13,27.190000534057617
2020-03-16,23.489999771118164
2020-03-17,20.229999542236328
2020-03-18,15.5600004196167
2020-03-19,18.690000534057617
2020-03-20,18.59000015258789
2020-03-23,20.3700008392334
2020-03-24,24.1200008392334
2020-03-25,24.170000076293945
2020-03-26,25.950000762939453
2020-03-27,23.8700008392334
2020-03-30,23.59000015258789
2020-03-31,26.200000762939453
2020-04-01,25.06999969482422
2020-04-02,29.049999237060547
2020-04-03,31.59000015258789
2020-04-06,32.099998474121094
2020-04-07,33.0099983215332
2020-04-08,37.47999954223633
2020-04-09,34.86000061035156
2020-04-13,33.08000183105469
2020-04-14,31.649999618530277
2020-04-15,30.229999542236328
2020-04-16,28.030000686645508
2020-04-17,31.520000457763672
2020-04-20,30.86000061035156
